,	6872
.	6819
the	4422
she	3819
and	3327
"	3238
to	3012
her	2901
of	2138
a	2081
he	2054
was	1825
you	1661
i	1541
it	1502
in	1425
had	1425
that	1371
helen	1182
with	995
at	965
for	911
his	875
not	836
."	821
him	814
but	724
as	717
'	701
said	652
on	614
they	552
me	516
what	507
would	505
?"	487
be	481
have	472
|'s|	465
could	462
all	421
were	407
them	402
up	397
so	385
when	381
did	360
is	350
out	347
?	344
looked	335
there	332
do	323
then	322
if	312
from	312
no	306
see	296
been	280
this	277
now	276
one	270
thought	258
about	256
know	255
don't	252
my	239
an	239
eyes	236
again	235
who	233
like	232
into	229
go	227
only	222
away	222
are	221
by	218
come	217
though	215
down	212
very	210
how	210
asked	209
!	208
seemed	203
little	196
will	195
their	192
time	190
back	190
mother	189
want	185
room	185
face	185
never	179
over	178
knew	176
too	175
life	172
herself	172
why	171
went	166
think	164
or	163
well	160
which	159
george	158
came	157
belle	157
hand	155
your	154
man	153
going	153
felt	153
made	152
we	151
woman	147
miss	147
father	147
through	145
some	145
must	144
get	141
tell	139
love	139
look	135
last	134
irene	134
girl	133
saw	130
just	130
!"	130
got	129
after	129
looking	126
door	125
something	121
first	121
any	121
mind	120
head	120
more	119
ann	119
voice	118
told	118
nothing	117
am	117
off	115
two	114
took	114
other	114
much	113
moment	113
where	111
before	111
left	110
heart	110
say	108
i'm	108
always	107
take	106
can	106
mrs	105
oh	104
quite	102
anything	102
still	100
round	100
rather	100
own	100
good	100
can't	100
;	100
here	99
than	98
put	96
turned	95
people	95
it's	95
heard	95
might	94
uncle	93
long	92
girls	90
day	90
hunter	88
even	88
almost	87
young	86
way	86
let	85
make	84
laughed	84
yet	83
yes	82
should	82
night	82
home	81
half	80
read	79
old	79
smiled	78
while	77
stood	77
really	77
thing	76
work	75
feeling	75
alone	75
wanted	74
table	74
seen	74
gone	74
better	74
sat	72
without	70
found	70
believe	70
light	68
things	66
soon	66
masters	66
hands	66
gave	66
against	66
women	65
happy	65
picture	64
loved	64
ever	64
street	63
replied	63
house	63
has	63
another	63
sudden	61
once	61
give	61
across	61
everything	60
together	59
shop	59
russell	59
quickly	59
world	58
won't	58
money	58
himself	58
glad	58
feel	58
walked	57
speak	57
others	57
lips	57
towards	56
its	56
i've	56
these	55
same	55
smile	54
slowly	54
place	54
walter	53
suddenly	53
passed	53
men	53
happened	53
hair	53
few	53
dear	53
bert	53
under	52
find	52
along	52
until	51
silence	51
matter	51
married	51
leave	51
arm	51
understand	50
open	50
done	50
alick	50
watched	49
waiting	49
tired	49
strange	49
shook	49
rose	49
help	49
hear	49
else	49
course	49
chair	49
afraid	49
tonight	48
sitting	48
opened	48
i'll	48
angry	48
trying	47
right	47
office	47
met	47
mean	47
enough	47
being	47
air	47
us	46
tried	46
next	46
marry	46
years	45
end	45
child	45
already	45
used	44
thoughts	44
taken	44
answered	44
side	43
perhaps	43
noticed	43
morning	43
followed	43
window	42
liked	42
every	42
because	42
able	42
suppose	41
stay	41
each	41
coming	41
whispered	40
spoke	40
dark	40
cried	40
both	40
between	40
words	39
wondered	39
sure	39
such	39
standing	39
softly	39
sense	39
sandy	39
held	39
talk	38
speaking	38
leaned	38
great	38
doing	38
arms	38
thinking	37
sometimes	37
remember	37
often	37
forgotten	37
feet	37
expression	37
close	37
changed	37
behind	37
those	36
sort	36
seem	36
most	36
forget	36
except	36
days	36
cold	36
brought	36
beginning	36
threw	35
somerset	35
low	35
lay	35
wife	34
silent	34
outside	34
listened	34
letters	34
keep	34
hurried	34
friends	34
flushed	34
fingers	34
white	33
staring	33
sight	33
remembered	33
hurt	33
hated	33
didn't	33
called	33
anyone	33
whole	32
town	32
near	32
least	32
however	32
forward	32
evening	32
chance	32
bright	32
stared	31
someone	31
past	31
pale	31
name	31
many	31
lived	31
live	31
kept	31
finished	31
different	31
closed	31
caught	31
care	31
answer	31
wonder	30
muttered	30
mr	30
moved	30
laugh	30
hers	30
hardly	30
hard	30
getting	30
chapter	30
bent	30
also	30
|romannumeral|	29
week	29
spent	29
myself	29
letter	29
leaving	29
colour	29
tears	28
tea	28
sit	28
meant	28
late	28
laid	28
kissed	28
hope	28
hate	28
gently	28
fond	28
during	28
drew	28
became	28
word	27
use	27
trees	27
s	27
quietly	27
paused	27
manner	27
kind	27
joy	27
front	27
floor	27
clear	27
breath	27
book	27
ask	27
:	27
''	27
watching	26
t	26
since	26
pretty	26
paper	26
listen	26
laughter	26
interested	26
immediately	26
he's	26
future	26
everyone	26
dream	26
dead	26
conscious	26
cheeks	26
wouldn't	25
water	25
walk	25
three	25
talking	25
taking	25
stage	25
soft	25
small	25
secret	25
nodded	25
need	25
idea	25
god	25
given	25
desire	25
daughter	25
boy	25
black	25
bitter	25
become	25
attention	25
wondering	24
unhappy	24
try	24
surprised	24
surprise	24
sorry	24
seeing	24
sea	24
realised	24
question	24
part	24
haven't	24
five	24
easy	24
bitterly	24
began	24
beautiful	24
aunt	24
added	24
you're	23
year	23
touch	23
tomorrow	23
theatre	23
telling	23
smiling	23
shoulders	23
shoulder	23
reason	23
meet	23
fire	23
fear	23
does	23
couple	23
anger	23
wished	22
upon	22
train	22
thomas	22
started	22
sound	22
slightly	22
sighed	22
saying	22
reply	22
pleased	22
music	22
lot	22
inside	22
full	22
fell	22
curious	22
cry	22
conversation	22
carefully	22
blue	22
bad	22
|arabic2digit|	21
wait	21
turning	21
struck	21
stand	21
sigh	21
river	21
raised	21
pleasure	21
passage	21
notice	21
mouth	21
marriage	21
making	21
living	21
listening	21
known	21
hesitated	21
content	21
bed	21
bear	21
afternoon	21
|arabic3digit|	20
whisper	20
truth	20
sweet	20
relief	20
refused	20
position	20
photograph	20
pain	20
opposite	20
interest	20
hour	20
heavy	20
goodbye	20
glance	20
further	20
evidently	20
entered	20
easily	20
business	20
among	20
abruptly	20
youth	19
worry	19
wish	19
waited	19
themselves	19
strong	19
start	19
shall	19
returned	19
pulled	19
please	19
ought	19
nervous	19
looks	19
hung	19
hillyard	19
giving	19
free	19
expected	19
effort	19
doesn't	19
cheek	19
burst	19
bit	19
best	19
beating	19
yourself	18
weeks	18
swept	18
rooms	18
repeated	18
ready	18
ran	18
poor	18
our	18
o'clock	18
nearly	18
move	18
may	18
lost	18
line	18
family	18
country	18
charlie	18
boys	18
big	18
attitude	18
around	18
you'll	17
warm	17
unable	17
today	17
thank	17
sun	17
sky	17
several	17
sent	17
minutes	17
lit	17
indeed	17
hours	17
hat	17
glanced	17
far	17
faded	17
city	17
broke	17
beauty	17
aware	17
aside	17
arthur	17
ah	17
yours	16
you've	16
true	16
touched	16
streets	16
stopped	16
set	16
rest	16
red	16
possible	16
passionate	16
older	16
nervously	16
narrow	16
lunch	16
laughing	16
kiss	16
isn't	16
fixed	16
figure	16
excitement	16
eager	16
death	16
crowd	16
call	16
books	16
body	16
arrived	16
ago	16
working	15
windows	15
we'll	15
waved	15
vaguely	15
throat	15
sunday	15
subject	15
studio	15
story	15
stole	15
spring	15
spirit	15
showed	15
show	15
romance	15
realise	15
reading	15
reached	15
picked	15
nice	15
nelly	15
neither	15
melbourne	15
margaret	15
leaning	15
large	15
impossible	15
impatiently	15
hastily	15
handed	15
gathered	15
gardens	15
friend	15
footsteps	15
follow	15
flowers	15
filled	15
fallen	15
fall	15
faint	15
fact	15
eagerly	15
dress	15
dinner	15
died	15
cut	15
couldn't	15
believed	15
appeared	15
angrily	15
afterwards	15
wet	14
wants	14
walking	14
unconscious	14
turn	14
trembling	14
spoken	14
simply	14
ship	14
sharply	14
return	14
regret	14
rain	14
present	14
passion	14
nor	14
lying	14
learn	14
joined	14
horror	14
horrible	14
forgot	14
fellow	14
fault	14
fate	14
faces	14
faced	14
effect	14
don	14
continued	14
closer	14
chairs	14
catch	14
bring	14
bought	14
blood	14
anxious	14
wrong	13
whom	13
whatever	13
wasn't	13
violently	13
trouble	13
terror	13
terrible	13
station	13
somewhere	13
sir	13
shy	13
seat	13
school	13
received	13
possibly	13
play	13
passionately	13
opportunity	13
note	13
none	13
new	13
mountains	13
meeting	13
